stock_symbol,date,close_price,daily_return,annualized_return,annualized_volatility,sharpe_ratio,investment_status
GOOGL,2024-11-04,169.05,-1.19236,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-11-05,169.55,0.29577,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-11-06,176.31,3.98702,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-11-07,180.54,2.39918,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-11-08,178.15,-1.32381,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-11-11,180.14,1.11704,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-11-12,181.41,0.705007,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-11-13,178.68,-1.50488,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-11-14,175.38,-1.84688,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-11-15,172.29,-1.76189,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-11-18,175.1,1.63097,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-11-19,177.92,1.61051,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-11-20,175.78,-1.20279,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-11-21,167.44,-4.74457,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-11-22,164.57,-1.71405,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-11-25,167.46,1.75609,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-11-26,168.93,0.877822,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-11-27,169.04,0.065116,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-11-29,168.76,-0.165641,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-12-02,171.29,1.49917,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-12-03,171.14,-0.087571,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-12-04,174.17,1.77048,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-12-05,172.44,-0.993282,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-12-06,174.51,1.20042,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-12-09,175.37,0.492808,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-12-10,185.17,5.58818,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-12-11,195.4,5.52465,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-12-12,191.96,-1.76049,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-12-13,189.82,-1.11482,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-12-16,196.66,3.60341,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-12-17,195.42,-0.63053,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-12-18,188.4,-3.59226,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-12-19,188.51,0.058386,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-12-20,191.41,1.53838,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-12-23,194.63,1.68225,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-12-24,196.11,0.760417,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-12-26,195.6,-0.260058,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-12-27,192.76,-1.45194,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-12-30,191.24,-0.788545,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2024-12-31,189.3,-1.01443,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2025-01-02,189.43,0.068674,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2025-01-03,191.79,1.24584,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2025-01-06,196.87,2.64873,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2025-01-07,195.49,-0.70097,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2025-01-08,193.95,-0.787764,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2025-01-10,192.04,-0.98479,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2025-01-13,191.01,-0.536347,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2025-01-14,189.66,-0.706769,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2025-01-15,195.55,3.10556,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2025-01-16,192.91,-1.35004,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2025-01-17,196.0,1.60178,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2025-01-21,198.05,1.04592,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2025-01-22,198.37,0.161575,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2025-01-23,197.98,-0.196602,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2025-01-24,200.21,1.12638,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2025-01-27,191.81,-4.19559,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2025-01-28,195.3,1.81951,0.252466,0.325743,0.676808,Moderate Risk
GOOGL,2025-01-29,196.13,0.424987,0.252466,0.325743,0.676808,Moderate Risk
MSFT,2020-01-29,160.73,,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-01-30,165.26,2.81839,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-01-31,162.82,-1.47646,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-02-03,166.79,2.43828,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-02-04,172.28,3.29156,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-02-05,172.07,-0.121895,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-02-06,175.64,2.07474,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-02-07,175.89,0.142337,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-02-10,180.49,2.61527,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-02-11,176.41,-2.26051,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-02-12,176.67,0.147384,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-02-13,175.72,-0.537726,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-02-14,177.28,0.887776,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-02-18,179.08,1.01534,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-02-19,179.62,0.301541,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-02-20,176.88,-1.52544,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-02-21,171.29,-3.16034,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-02-24,163.9,-4.31432,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-02-25,161.2,-1.64735,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-02-26,163.21,1.2469,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-02-27,151.71,-7.04614,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-02-28,155.38,2.41909,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-03-02,165.72,6.65465,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-03-03,157.78,-4.79121,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-03-04,163.57,3.66967,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-03-05,159.47,-2.50657,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-03-06,154.96,-2.82812,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-03-09,144.46,-6.77594,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-03-10,154.34,6.83926,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-03-11,147.35,-4.52896,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-03-12,133.37,-9.48761,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-03-13,152.33,14.2161,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-03-16,129.88,-14.7377,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-03-17,140.57,8.23067,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-03-18,134.66,-4.20431,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-03-19,136.87,1.64117,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-03-20,131.73,-3.75539,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-03-23,130.42,-0.994458,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-03-24,142.27,9.08603,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-03-25,140.91,-0.955929,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-03-26,149.72,6.25222,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-03-27,143.58,-4.10099,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-03-30,153.68,7.03441,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-03-31,151.26,-1.5747,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-04-01,145.89,-3.55018,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-04-02,148.91,2.07005,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-04-03,147.54,-0.920019,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-04-06,158.51,7.43527,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-04-07,156.8,-1.0788,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-04-08,158.38,1.00765,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-04-09,158.39,0.006314,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-04-13,158.74,0.220974,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-04-14,166.6,4.95149,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-04-15,164.85,-1.05042,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-04-16,169.8,3.00273,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-04-17,171.29,0.877503,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-04-20,167.9,-1.9791,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-04-21,160.96,-4.13341,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-04-22,166.42,3.39215,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-04-23,164.41,-1.20779,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-04-24,167.41,1.82471,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-04-27,166.93,-0.286721,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-04-28,162.86,-2.43815,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-04-29,170.17,4.48852,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-04-30,171.88,1.00488,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-05-01,167.43,-2.58902,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-05-04,171.53,2.44879,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-05-05,173.37,1.0727,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-05-06,175.07,0.980562,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-05-07,176.09,0.582624,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-05-08,177.13,0.590607,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-05-11,179.1,1.11218,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-05-12,175.04,-2.26689,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-05-13,172.4,-1.50823,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-05-14,173.15,0.435035,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-05-15,175.67,1.45539,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-05-18,177.35,0.956339,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-05-19,176.12,-0.693544,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-05-20,178.56,1.38542,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-05-21,176.42,-1.19848,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-05-22,176.49,0.039678,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-05-26,174.63,-1.05388,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-05-27,174.86,0.131707,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-05-28,174.46,-0.228754,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-05-29,176.24,1.02029,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-06-01,175.84,-0.226963,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-06-02,177.84,1.1374,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-06-03,178.27,0.24179,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-06-04,175.93,-1.31262,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-06-05,180.04,2.33616,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-06-08,181.16,0.622084,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-06-09,182.54,0.761758,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-06-10,189.31,3.70878,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-06-11,179.15,-5.36686,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-06-12,180.56,0.78705,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-06-15,181.72,0.642446,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-06-16,186.17,2.44882,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-06-17,186.81,0.343772,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-06-18,188.81,1.07061,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-06-19,187.69,-0.593189,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-06-22,192.9,2.77585,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-06-23,194.19,0.66874,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-06-24,190.28,-2.01349,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-06-25,192.68,1.2613,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-06-26,188.82,-2.00332,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-06-29,190.85,1.0751,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-06-30,195.73,2.55698,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-07-01,196.87,0.582435,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-07-02,198.37,0.761924,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-07-06,202.64,2.15254,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-07-07,200.29,-1.15969,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-07-08,204.69,2.19682,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-07-09,206.13,0.703503,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-07-10,205.5,-0.305632,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-07-13,199.15,-3.09002,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-07-14,200.38,0.617625,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-07-15,200.09,-0.144725,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-07-16,196.12,-1.98411,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-07-17,195.12,-0.509892,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-07-20,203.51,4.29992,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-07-21,200.77,-1.34637,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-07-22,203.65,1.43448,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-07-23,194.8,-4.34569,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-07-24,193.6,-0.616016,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-07-27,196.06,1.27066,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-07-28,194.3,-0.897684,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-07-29,196.26,1.00875,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-07-30,196.1,-0.081525,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-07-31,197.17,0.54564,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-08-03,208.26,5.62459,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-08-04,205.14,-1.49813,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-08-05,204.8,-0.16574,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-08-06,208.08,1.60156,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-08-07,204.36,-1.78777,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-08-10,200.29,-1.99158,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-08-11,195.6,-2.3416,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-08-12,201.19,2.85787,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-08-13,200.72,-0.23361,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-08-14,200.91,0.094659,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-08-17,202.24,0.661988,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-08-18,203.4,0.573576,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-08-19,202.17,-0.60472,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-08-20,206.88,2.32972,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-08-21,205.37,-0.729892,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-08-24,206.02,0.316502,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-08-25,208.7,1.30085,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-08-26,213.21,2.161,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-08-27,218.44,2.45298,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-08-28,220.69,1.03003,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-08-31,217.43,-1.47719,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-09-01,219.11,0.772662,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-09-02,223.33,1.92597,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-09-03,209.5,-6.19263,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-09-04,206.56,-1.40334,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-09-08,195.38,-5.41247,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-09-09,203.7,4.25837,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-09-10,198.0,-2.79823,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-09-11,196.7,-0.656566,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-09-14,198.03,0.676157,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-09-15,201.28,1.64117,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-09-16,197.69,-1.78358,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-09-17,195.62,-1.04709,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-09-18,193.19,-1.2422,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-09-21,195.27,1.07666,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-09-22,199.97,2.40692,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-09-23,193.39,-3.29049,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-09-24,195.89,1.29272,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-09-25,200.36,2.28189,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-09-28,201.92,0.778599,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-09-29,199.82,-1.04002,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-09-30,202.78,1.48133,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-10-01,204.83,1.01095,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-10-02,198.79,-2.94879,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-10-05,202.83,2.03229,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-10-06,198.52,-2.12493,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-10-07,202.3,1.90409,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-10-08,203.02,0.355907,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-10-09,208.06,2.48251,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-10-12,213.45,2.5906,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-10-13,214.86,0.660576,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-10-14,212.93,-0.898259,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-10-15,211.77,-0.54478,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-10-16,211.77,0.0,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-10-19,206.53,-2.47438,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-10-20,206.94,0.198518,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-10-21,207.09,0.072485,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-10-22,207.17,0.038631,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-10-23,208.47,0.627504,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-10-26,202.54,-2.84453,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-10-27,205.59,1.50587,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-10-28,195.4,-4.95647,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-10-29,197.37,1.00819,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-10-30,195.2,-1.09946,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-11-02,195.07,-0.066598,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-11-03,199.02,2.02491,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-11-04,208.62,4.82364,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-11-05,215.27,3.18761,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-11-06,215.69,0.195104,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-11-09,210.55,-2.38305,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-11-10,203.43,-3.38162,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-11-11,208.77,2.62498,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-11-12,207.7,-0.512526,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-11-13,208.74,0.500722,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-11-16,209.43,0.330555,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-11-17,206.76,-1.27489,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-11-18,204.03,-1.32037,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-11-19,205.33,0.637161,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-11-20,203.37,-0.954561,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-11-23,203.1,-0.132763,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-11-24,206.72,1.78237,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-11-25,206.73,0.004837,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-11-27,208.05,0.638514,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-11-30,206.92,-0.543139,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-12-01,208.99,1.00039,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-12-02,208.18,-0.387578,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-12-03,207.09,-0.523585,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-12-04,207.2,0.053117,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-12-07,207.14,-0.028958,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-12-08,208.8,0.80139,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-12-09,204.73,-1.94923,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-12-10,203.49,-0.605676,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-12-11,206.14,1.30227,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-12-14,207.05,0.441448,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-12-15,206.98,-0.033808,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-12-16,211.96,2.40603,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-12-17,212.1,0.06605,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-12-18,211.29,-0.381895,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-12-21,215.16,1.83161,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-12-22,216.46,0.604202,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-12-23,213.64,-1.30278,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-12-24,215.31,0.781689,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-12-28,217.45,0.993916,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-12-29,216.67,-0.358703,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-12-30,214.28,-1.10306,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2020-12-31,215.0,0.336009,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2021-01-04,210.42,-2.13023,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2021-01-05,210.63,0.0998,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2021-01-06,205.16,-2.59697,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2021-01-07,211.0,2.84656,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2021-01-08,212.29,0.611374,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2021-01-11,210.23,-0.970371,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2021-01-12,207.76,-1.1749,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2021-01-13,209.12,0.654601,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2021-01-14,205.91,-1.535,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2021-01-15,205.55,-0.174834,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2021-01-19,209.21,1.78059,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2021-01-20,216.85,3.65183,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2021-01-21,217.46,0.2813,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2021-01-22,218.41,0.436862,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2021-01-25,221.87,1.58418,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2021-01-26,224.57,1.21693,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2021-01-27,225.13,0.249365,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2021-01-28,230.95,2.58517,0.250831,0.305674,0.715898,Moderate Risk
MSFT,2021-01-29,224.22,-2.91405,0.250831,0.305674,0.715898,Moderate Risk
